Protein	Description	PSM_G1	Uniq_Pept_G1	S1	S2	S3	S4	S5	S6	S7	S8	P2	PSM_G2	Uniq_Pept_G2	S9	S10	S11	S12	S13	S14	S15	S16	P4	PSM_G3	Uniq_Pept_G3	S17	S18	S19	S20	S21	S22	S23	S24	P6	Total_PSM	Gene Length	Amino_Acid_Length	SAF_G1	SAF_G2	SAF_G3	NSAF_G1	NSAF_G2	NSAF_G3	Avg_TT4	Avg_TS4	Avg_AT4	Avg_AS1	Avg_SASA1	Avg_ASA1	Avg_SAS1	Avg_POOLED
PA0863	gi|15596060| probable oxidoreductase	2.0	2.0	0.004746717728571712	0.006073011901102532	0.005718052813883393	0.004676548536365812	0.005242171185261209	0.005820297009643584	0.006021647031403899	0.006330022226794545	0.005038852817243366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.009782541295814512	0.010470008830283407	0.011408252861557411	0.009954564377000305	0.012846120574608107	0.0192585634748394	0.01893486732144352	0.018133505031804893	0.013408028071135895	6.0	960	320.0	0.00625	0.0	0.0125	8.054376754751196e-06	0.0	1.605983169046538e-05	0.005512594147852545	0.005246338910423535	0.004117223086066148	0.0	0.0	0.00675085004203264	0.011402979271055274	0.01877564527602927
PA0861	gi|15596058| RbDA	1.0	1.0	0.0009733821205209051	0.0011531573444736071	0.0011203146817956161	0.0009603277987302207	0.0011122914463508303	0.0010095076419649495	0.0008927651907033903	0.001130579660413613	0.000974538294093747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0035289389531811054	0.0027932575061037934	0.0033668507017358294	0.0032192305718088186	0.003554840757743406	0.004730001965077797	0.004473515563894934	0.0045165787927113985	0.0036266180268598033	4.0	2457	819.0	0.001221001221001221	0.0	0.003663003663003663	1.57350461631281e-06	0.0	4.70617778475176e-06	0.0010822847155967095	0.0010273756290153334	0.0006744482837056677	0.0	0.0	0.002107398819761633	0.0033803073437626845	0.004573365440561377
PA0860	gi|15596057| probable ATP-binding/permease fusion ABC transporter	1.0	1.0	0.0014767886766690235	0.0015012629739328165	0.0014684461943751247	0.0017713051080741923	0.0014620984940298348	0.0014788498872453926	0.0017169739796700034	0.0017044710154172586	0.0015025676845356844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1791	597.0	0.0016750418760469012	0.0	0.0	2.1586269359467194e-06	0.0	0.0	0.001482165948325655	0.0015707511631164732	0.0011404816650290872	0.0	0.0	0.0	0.0	0.0
PA0859	gi|15596056| hypothetical protein	6.0	4.0	0.029040505987764444	0.031217501945007713	0.030305356088478248	0.026486385941086675	0.028534584232519956	0.031114110556521947	0.028224380351604267	0.027296649669135246	0.028170049782850905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.014108193023937246	0.014089284585592348	0.015142660169354156	0.016290684416422056	0.014276995309150017	0.022176224551658692	0.019473120263175103	0.01600822026304994	0.013579500953572628	9.0	603	201.0	0.029850746268656716	0.0	0.014925373134328358	3.846866509731914e-05	0.0	1.9175918436376575e-05	0.030187788007083466	0.028711693576709524	0.018507010006913172	0.0	0.0	0.00939915920317653	0.015236779964975411	0.01921918835929458
PA0858	gi|15596055| conserved hypothetical protein	19.0	4.0	0.05020760211132048	0.06178878740028684	0.06351635668672902	0.06307964795047301	0.06306039949060409	0.05236881305306262	0.05508432404807084	0.06545654189294384	0.06136379908771649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	9.0	0.116792321572966	0.10854224583552319	0.14499657885230777	0.14077417886050192	0.11730613489400875	0.10243468565923815	0.09381745668939499	0.08074530602909644	0.10936743778810391	52.0	939	313.0	0.06070287539936102	0.0	0.10543130990415335	7.822781257010745e-05	0.0	0.00013545672735727987	0.058504248732778784	0.059502953498046574	0.040180288647004896	0.0	0.0	0.07511152246949639	0.1343589642022728	0.09233248279257651
PA0857	gi|15596054| morphogene protein BolA	1.0	1.0	0.009453918205931614	0.010906173930963811	0.012981200853597014	0.010265064258790696	0.010851151378577183	0.008583566911403542	0.009513715328085624	0.011853399124038858	0.01160556505206603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.020429925896679718	0.01490449249468168	0.018532956431196505	0.018345130643695313	0.021958733202729883	0.020358503988205615	0.018925427731250968	0.021877500129008076	0.02117789505434002	3.0	306	102.0	0.00980392156862745	0.0	0.0196078431372549	1.2634316478041091e-05	0.0	2.5191892847788833e-05	0.011113764330164146	0.009899927516257142	0.007122371484041494	0.0	0.0	0.011778139463787132	0.0196122734258739	0.02038714394948822
PA0856	gi|15596053| hypothetical protein	228.0	12.0	1.2342463265508903	1.2749420260091462	1.21295377697788	1.206019809299256	1.2038004667490316	1.3259626768284956	1.3846415978975917	1.4896705106509447	1.2766030342997472	159.0	3.0	0.6563787024779596	0.7126327323440979	0.7006163707055334	0.7175323964310616	0.529149330528443	0.5474084359829203	0.5052605185558338	0.48849831348871114	0.6262868239719007	164.0	10.0	0.7016120835995638	0.6096465915258784	0.7017181169311584	0.7101697988303007	0.816559154098422	0.916956863621089	0.9828415238439264	1.0277110373503169	0.8803779191103343	551.0	549	183.0	1.2459016393442623	0.8688524590163934	0.8961748633879781	0.0016055937924225336	0.0018467776466571514	0.0011513933976989388	1.2407140431793053	1.245260984292261	1.1768969370088318	0.7102604998268977	0.5272727616890657	0.5999189962047178	0.7428156899532937	0.9758364749384439
PA0854	gi|15596051| fumarate hydratase	21.0	11.0	0.03849983830883234	0.047140489093131024	0.04007714824678315	0.04240522481908938	0.04429741552302388	0.04640369421992799	0.04323743046609871	0.044191351249301146	0.04357036180784092	5.0	2.0	0.0106110567758132	0.008832657696609805	0.010974764085771194	0.01119343874663159	0.011032152011769655	0.00916090412064758	0.009693160992079577	0.008244293792904275	0.009982681666039677	11.0	8.0	0.020497954474099325	0.02090152788658691	0.02393520816752458	0.023090182763779356	0.02750331614632022	0.030958105775373838	0.030095272729866642	0.029031908009765215	0.024116750041378938	37.0	1395	465.0	0.04516129032258064	0.010752688172043012	0.023655913978494623	5.819936751820219e-05	2.2855231577619447e-05	3.0392799758300075e-05	0.04190582521624884	0.04436877818734708	0.032679946163737685	0.01033362017633753	0.00996207237483227	0.01654792538453017	0.024842902359208052	0.03002842883833523
PA0853	gi|15596050| probable oxidoreductase	1.0	1.0	0.005137676393761774	0.00471111710258555	0.005366612454511294	0.00498643264444666	0.004603320709191004	0.004703840590005029	0.004045567623210088	0.004030998278208496	0.003874344815389822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.008398820483139807	0.008623832804575082	0.009078933315020958	0.009451146970333188	0.011018837986760302	0.013099968683757719	0.011000746222819968	0.009796651060584523	0.009594326734074623	3.0	624	208.0	0.004807692307692308	0.0	0.009615384615384616	6.195674426731689e-06	0.0	1.2353716684973371e-05	0.00507180198361954	0.004764531314547564	0.0026921886338061945	0.0	0.0	0.00567421776257163	0.00984963942403815	0.01129912198905407
PA0852	gi|15596049| chitin-binding protein CbpD precursor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0037905268562805515	0.002513023798401302	0.002499779237255019	0.002677073397962082	0.0025737656067029327	0.0054939094588696445	0.0035965237203210124	0.002982738876939592	0.0030766172943928914	1.0	1170	390.0	0.0	0.0	0.002564102564102564	0.0	0.0	3.2943244493262322e-06	0.0	0.0	0.0	0.0	0.0	0.002101183551560618	0.0025835394139733445	0.00402439068537675
PA0849	gi|15596046| thioredoxin reductase 2	5.0	2.0	0.013097044862449654	0.013486610157964835	0.019021214197080524	0.013846449439896661	0.014967549234086188	0.014035987206824278	0.018795636015974993	0.0179751547339677	0.016827057302317167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.01144663930405374	0.008453493680914364	0.010847816947872372	0.008277220703666203	0.008445704157165735	0.027491224559136378	0.020234909410766926	0.012506772234805012	0.008000497183231113	8.0	951	317.0	0.015772870662460567	0.0	0.00946372239747634	2.0326502851107116e-05	0.0	1.2158863109500605e-05	0.015201623072498338	0.01428332862693571	0.012256930249980896	0.0	0.0	0.006633377661656035	0.009190247269568104	0.020077635401569437
PA0848	gi|15596045| alkyl hydroperoxide reductase , AhpB	4.0	4.0	0.02136339252924274	0.022049957041681473	0.02160117982722335	0.019332691255451086	0.025844354409517056	0.02145261667540513	0.019025426584319438	0.02155411411210044	0.02159346653789733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	0.024142196855781922	0.020678735143672286	0.02629996304006937	0.02609054581450353	0.028630588501478246	0.03489220283503574	0.030135044486253173	0.027245899478769993	0.025080060980428143	9.0	600	200.0	0.02	0.0	0.025	2.5774005615203826e-05	0.0	3.211966338093076e-05	0.02167150979938252	0.022209887446791088	0.013526513565473292	0.0	0.0	0.014940310666484736	0.02700703245201705	0.030757715600019636
PA0841	gi|15596038| hypothetical protein	7.0	4.0	0.01867460465683443	0.01959649875292029	0.020562199865451505	0.020054017591781922	0.021185485369561715	0.020866872225169995	0.018805404401575635	0.021046288659812132	0.019199434349065257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0029229157126231965	0.0024166057063703585	0.00283381725432994	0.0031447379977538586	0.0027363016804488154	0.0041366844216703	0.004155236842237257	0.0044247907942467305	0.002631453897401442	8.0	960	320.0	0.021875	0.0	0.003125	2.8190318641629185e-05	0.0	4.014957922616345e-06	0.019611101091735406	0.02070212506217121	0.013283897687129254	0.0	0.0	0.0017798404729978516	0.0029049523108442047	0.004238904019384762
PA0840	gi|15596037| probable oxidoreductase	160.0	20.0	0.39818042714957924	0.4055352228110239	0.4320780979064323	0.4167637382554915	0.4433945503058348	0.46678727982880747	0.3477875842463325	0.3643830917752096	0.4310670449335089	50.0	4.0	0.16507318649004862	0.14905458942207894	0.165472629546951	0.16561363116897412	0.15172743983066703	0.17437842203146933	0.17523609211475785	0.1756309538523237	0.15838346146119714	165.0	22.0	0.4026917194966064	0.42781455960664905	0.5429154544944599	0.47245925285422535	0.48077622973168926	0.5011398343740089	0.48996591967757075	0.4711562150140552	0.4405351277643233	375.0	1113	371.0	0.431266846361186	0.1347708894878706	0.444743935309973	0.0005557737059882227	0.0002864604496925348	0.0005714010197146712	0.41193124928901176	0.44231518946337794	0.2924146208371969	0.16004695004600134	0.16711398465896474	0.3353790776518597	0.4987169790267915	0.48742065635521165
PA0839	gi|15596036| probable transcriptional regulator	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.004711376874443599	0.004899661946494566	0.00544740406292317	0.00449311809802556	0.005084302193763173	0.005521265566107607	0.005516383294183916	0.006008780145026953	0.004436265452525424	1.0	591	197.0	0.0	0.0	0.005076142131979695	0.0	0.0	6.5217590621179204e-06	0.0	0.0	0.0	0.0	0.0	0.0032036796069793883	0.005008274784903967	0.0056821430017728256
PA0838	gi|15596035| probable glutathione peroxidase	24.0	3.0	0.12222821332762653	0.12576556478247877	0.15474591997752868	0.12405265927673072	0.12633938777947595	0.16084347277253405	0.1545124632252148	0.1714496376314744	0.14413303936069724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	2.0	0.10392087399952073	0.10751166239059552	0.1107395887477413	0.10299017488980546	0.11686134659081854	0.12827899164133547	0.11942476124218697	0.12235585647102569	0.11554180078075922	43.0	483	161.0	0.14906832298136646	0.0	0.11801242236024845	0.00019210438967853785	0.0	0.00015162077123917627	0.13424656602921134	0.13707850660958024	0.1086540336188964	0.0	0.0	0.07047751213003875	0.11019703674278843	0.12335320311818271
PA0837	gi|15596034| peptidyl-prolyl cis-trans isomerase SlyD	41.0	3.0	0.21704996836615917	0.23457655476871955	0.2526481787027166	0.21435818134254006	0.2418377533618912	0.23103808796335115	0.24192911157718747	0.2404220190660892	0.23407922709537257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	3.0	0.11046016315077416	0.08408101208130003	0.11498364520021423	0.11826085572108591	0.13034223378441376	0.14125610775191233	0.1649317520129437	0.16502445293682805	0.14518562113895897	65.0	486	162.0	0.25308641975308643	0.0	0.14814814814814814	0.00032615254019239414	0.0	0.00019033874596107117	0.23475823394586512	0.22907800755592747	0.16078371021442556	0.0	0.0	0.0648470584106914	0.12119557823523797	0.15707077090056135
PA0836	gi|15596033| acetate kinase	48.0	11.0	0.10960372569481655	0.11255878179246791	0.09566725289319125	0.10794842931933213	0.12119802538733694	0.12268898561200846	0.12034445447143469	0.12365284430851102	0.11846449867912688	5.0	2.0	0.009713412570916556	0.01180299487309168	0.011062576104102868	0.00982112650631544	0.008592255179696482	0.009864213629767336	0.010119615607962613	0.009263480827738108	0.01019323267106384	43.0	9.0	0.10369290041721249	0.09440280980251575	0.09607012433796777	0.09383539203539182	0.10311602248201113	0.12818925338910425	0.12365491090525411	0.12108026697224815	0.10308704124634735	96.0	1185	395.0	0.12151898734177215	0.012658227848101266	0.10886075949367088	0.0001566015531050359	2.6905525781248205e-05	0.00013986283801316687	0.10594325346015858	0.11727848010622584	0.08457023711695409	0.010895565827836663	0.009525361472475477	0.06911973034915546	0.09767384628512359	0.1243081437555355
PA0835	gi|15596032| phosphate acetyltransferase	100.0	20.0	0.12789293345416278	0.1292991192371038	0.12216972524232379	0.13197653618704525	0.13966817406044058	0.14815471793022789	0.14318616754364408	0.143634793670134	0.13931137967082066	23.0	4.0	0.030079995819789707	0.03254887064344352	0.03334592597451682	0.03435309634413198	0.02868549825200729	0.02907443757413225	0.02055098229890052	0.025812680642713113	0.027799460783388262	69.0	16.0	0.09213229402649445	0.08462577429874436	0.0884293195175034	0.08374434161954981	0.09753039065921106	0.11042702348064577	0.11100917347488544	0.11318656806774738	0.09837836538802298	192.0	2115	705.0	0.14184397163120568	0.032624113475177303	0.09787234042553192	0.00018279436606527538	6.934374516954325e-05	0.00012574506515087788	0.12645392597786345	0.13993314272590457	0.1056336523445226	0.03341596432069744	0.026103639375013355	0.06752358298931731	0.08990135059875476	0.1115409216744262
PA0834	gi|15596031| conserved hypothetical protein	6.0	3.0	0.01810129061437471	0.01928629161384816	0.020658499637986733	0.01879797094363946	0.01985917837513717	0.018229695997967976	0.01908012059536718	0.01866420357515028	0.021796974682538422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.002731357612633953	0.002947606913348243	0.0033035945207072754	0.003262787305364191	0.004053682527598707	0.005841724093475874	0.00518158029347187	0.004653585915794641	0.00259354497396824	7.0	915	305.0	0.019672131147540985	0.0	0.003278688524590164	2.5351480932987372e-05	0.0	4.212414869630264e-06	0.0193486939554032	0.018962281772248204	0.012581441390172485	0.0	0.0	0.0018929881753273986	0.003540021451223391	0.005225630100914129
PA0833	gi|15596030| hypothetical protein	123.0	14.0	0.43177449681334384	0.4912744632395574	0.47068069018591246	0.4611996535084644	0.4861905951775795	0.47420579120320744	0.5154106940710083	0.5362448603121897	0.5340978275743898	37.0	6.0	0.15951480200960966	0.1597761922851683	0.1533834670086972	0.14626721516086577	0.16772795626874645	0.1725155465002144	0.20173316029634894	0.16274081071070426	0.16129618507045232	133.0	12.0	0.6061694263703965	0.5972959314107366	0.6321733542226574	0.5978174732855782	0.6661412208308615	0.6796818921825014	0.686378983757945	0.5911454379815689	0.595572138808135	293.0	714	238.0	0.5168067226890757	0.15546218487394958	0.5588235294117647	0.0006660089686281661	0.0003304405540276828	0.0007179689461619818	0.4645765500796046	0.47386534662975044	0.4037234521309358	0.1531422914849104	0.1806588876884366	0.4554020561639458	0.6320440161130324	0.6524021046406717
PA0832	gi|15596029| conserved hypothetical protein	14.0	6.0	0.05802839129191931	0.06303662088820122	0.06234890841711087	0.06053001073559017	0.06598162942952791	0.06349925703338186	0.05624850180211663	0.06275392940200572	0.0635350348426037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	3.0	0.055045250948212165	0.057960489809544914	0.0643289500709005	0.06142927915731699	0.058325757437824644	0.07370331346710154	0.07065662434324865	0.06820954969482501	0.058609414882277965	27.0	642	214.0	0.06542056074766354	0.0	0.06074766355140187	8.430749500300316e-05	0.0	7.80477801779626e-05	0.06113797353241046	0.0633369657328333	0.03966747706804078	0.0	0.0	0.03766858025258569	0.06136132888868071	0.0708564958350584
PA0830	gi|15596027| hypothetical protein	2.0	1.0	0.006766827575376581	0.006277952995377674	0.006481875908261411	0.006380696768609252	0.007779120555331597	0.008151148334284082	0.005764220913487115	0.006394892619299217	0.006665968587497995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0027530220621200885	0.0020438992086433566	0.002867579243679979	0.00271255019999518	0.0025700768019954376	0.0042548244392731265	0.0036672620630637705	0.004458500076135705	0.003203969231912911	3.0	834	278.0	0.007194244604316547	0.0	0.0035971223021582736	9.271225041440225e-06	0.0	4.621534299414499e-06	0.006508885493005222	0.007436988552741643	0.0040530378442621105	0.0	0.0	0.0015989737569211484	0.0027167354152235323	0.0041268621928242
PA0827	gi|15596024| hypothetical protein	1.0	1.0	0.002628751970254502	0.003387510442672322	0.003415307576605949	0.0029313458922002114	0.0035880501829256843	0.003891467912354362	0.003724719182912091	0.003951382454880316	0.0036137835463981305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	879	293.0	0.0034129692832764505	0.0	0.0	4.398294473584271e-06	0.0	0.0	0.003143856663177591	0.003470287995826752	0.0025587005459308024	0.0	0.0	0.0	0.0	0.0
